R_3nknK7bdEQrUkK9,EN,Male,Group 3,2,1,2,1,1,1,Performance1,Middle,Performance2,25%,Performance3,Category 5,Birth,Country 2,Living,City 4,Rating,Good,High,20%,Category 6,Country 1,City 3,Bad,Performance1,Low,Performance2,30%,Performance3,Category 2,Birth,Country 2,Living,City 4,Rating,Bad,High,20%,Category 4,Country 2,City 1,Very Bad,Performance1,Low,Performance2,5%,Performance3,Category 1,Birth,Country 4,Living,City 1,Rating,Very Good,Middle,25%,Category 2,Country 1,City 3,Very Bad,Performance1,Low,Performance2,25%,Performance3,Category 4,Birth,Country 1,Living,City 1,Rating,Very Bad,High,10%,Category 1,Country 4,City 3,Bad,Performance1,Low,Performance2,20%,Performance3,Category 6,Birth,Country 1,Living,City 2,Rating,Very Good,Low,15%,Category 6,Country 1,City 1,Very Good,Performance1,Low,Performance2,20%,Performance3,Category 5,Birth,Country 2,Living,City 5,Rating,Very Good,High,20%,Category 1,Country 2,City 4,Good
R_1gwJaCqMihcdcbB,EN,Male,Group 4,2,2,1,1,2,2,Performance1,High,Performance2,30%,Performance3,Category 1,Birth,Country 4,Living,City 4,Rating,Good,High,10%,Category 6,Country 1,City 5,Very Good,Performance1,High,Performance2,25%,Performance3,Category 2,Birth,Country 1,Living,City 1,Rating,Very Bad,High,30%,Category 5,Country 4,City 5,Very Bad,Performance1,Low,Performance2,5%,Performance3,Category 3,Birth,Country 1,Living,City 3,Rating,Very Good,High,20%,Category 6,Country 3,City 1,Very Bad,Performance1,Middle,Performance2,5%,Performance3,Category 3,Birth,Country 3,Living,City 5,Rating,Good,Low,5%,Category 3,Country 1,City 5,Very Bad,Performance1,Low,Performance2,15%,Performance3,Category 2,Birth,Country 2,Living,City 5,Rating,Very Good,High,30%,Category 3,Country 1,City 1,Very Good,Performance1,Low,Performance2,5%,Performance3,Category 6,Birth,Country 2,Living,City 3,Rating,Bad,Low,25%,Category 3,Country 1,City 4,Bad
R_3saj4nlvoksxR1L,EN,Female,Group 2,2,2,1,2,2,2,Performance1,Low,Performance2,5%,Performance3,Category 3,Birth,Country 3,Living,City 1,Rating,Bad,High,15%,Category 5,Country 3,City 3,Very Good,Performance1,Middle,Performance2,5%,Performance3,Category 5,Birth,Country 4,Living,City 4,Rating,Very Good,High,20%,Category 6,Country 2,City 3,Very Good,Performance1,High,Performance2,25%,Performance3,Category 6,Birth,Country 4,Living,City 2,Rating,Very Good,Middle,5%,Category 4,Country 1,City 5,Bad,Performance1,Middle,Performance2,10%,Performance3,Category 5,Birth,Country 3,Living,City 4,Rating,Good,Low,10%,Category 2,Country 4,City 3,Very Good,Performance1,High,Performance2,30%,Performance3,Category 3,Birth,Country 2,Living,City 1,Rating,Good,High,5%,Category 1,Country 1,City 4,Very Good,Performance1,Low,Performance2,15%,Performance3,Category 1,Birth,Country 2,Living,City 5,Rating,Very Bad,Middle,5%,Category 6,Country 1,City 4,Bad
R_8oTCEoQPUnmcJWx,EN,Male,Group 4,1,2,1,1,1,1,Performance1,Middle,Performance2,10%,Performance3,Category 4,Birth,Country 1,Living,City 3,Rating,Good,Low,20%,Category 3,Country 3,City 5,Very Good,Performance1,High,Performance2,20%,Performance3,Category 6,Birth,Country 4,Living,City 2,Rating,Very Bad,Low,30%,Category 6,Country 4,City 5,Bad,Performance1,High,Performance2,30%,Performance3,Category 4,Birth,Country 1,Living,City 2,Rating,Good,Middle,30%,Category 6,Country 2,City 1,Good,Performance1,Middle,Performance2,25%,Performance3,Category 5,Birth,Country 1,Living,City 5,Rating,Good,Low,10%,Category 4,Country 3,City 5,Very Bad,Performance1,Middle,Performance2,10%,Performance3,Category 5,Birth,Country 4,Living,City 2,Rating,Good,High,10%,Category 6,Country 4,City 3,Very Bad,Performance1,High,Performance2,5%,Performance3,Category 1,Birth,Country 2,Living,City 1,Rating,Very Bad,Low,20%,Category 6,Country 2,City 1,Very Good
R_2sd1sTHEAJUNFVL,EN,Male,Group 1,1,2,1,1,2,2,Performance1,Low,Performance2,20%,Performance3,Category 1,Birth,Country 2,Living,City 5,Rating,Good,Low,30%,Category 2,Country 1,City 2,Bad,Performance1,Low,Performance2,15%,Performance3,Category 4,Birth,Country 3,Living,City 4,Rating,Very Good,High,5%,Category 5,Country 1,City 2,Good,Performance1,Middle,Performance2,25%,Performance3,Category 3,Birth,Country 4,Living,City 4,Rating,Very Good,Low,5%,Category 6,Country 3,City 1,Very Good,Performance1,Low,Performance2,15%,Performance3,Category 5,Birth,Country 1,Living,City 2,Rating,Very Good,High,10%,Category 2,Country 1,City 1,Bad,Performance1,Low,Performance2,5%,Performance3,Category 4,Birth,Country 1,Living,City 4,Rating,Bad,Middle,20%,Category 4,Country 4,City 5,Good,Performance1,Middle,Performance2,20%,Performance3,Category 1,Birth,Country 1,Living,City 5,Rating,Bad,Middle,10%,Category 5,Country 3,City 1,Bad
R_3j7dRaiaBs0mimR,EN,Male,Group 5,1,1,2,2,2,1,Performance1,Middle,Performance2,10%,Performance3,Category 4,Birth,Country 4,Living,City 5,Rating,Good,Middle,5%,Category 5,Country 3,City 2,Bad,Performance1,Middle,Performance2,30%,Performance3,Category 1,Birth,Country 4,Living,City 1,Rating,Very Good,Middle,10%,Category 6,Country 3,City 3,Bad,Performance1,Middle,Performance2,15%,Performance3,Category 3,Birth,Country 4,Living,City 4,Rating,Very Bad,High,25%,Category 5,Country 4,City 1,Very Good,Performance1,Middle,Performance2,15%,Performance3,Category 6,Birth,Country 1,Living,City 1,Rating,Very Good,High,15%,Category 3,Country 2,City 4,Good,Performance1,High,Performance2,5%,Performance3,Category 2,Birth,Country 1,Living,City 4,Rating,Very Good,High,20%,Category 1,Country 1,City 5,Very Good,Performance1,High,Performance2,30%,Performance3,Category 2,Birth,Country 4,Living,City 3,Rating,Very Good,High,20%,Category 2,Country 1,City 1,Very Bad
R_3lrJ5Z43BDSekuG,EN,Male,Group 3,1,1,2,1,2,2,Performance1,High,Performance2,25%,Performance3,Category 4,Birth,Country 1,Living,City 5,Rating,Bad,Middle,10%,Category 2,Country 4,City 4,Bad,Performance1,High,Performance2,10%,Performance3,Category 1,Birth,Country 4,Living,City 3,Rating,Good,Low,5%,Category 4,Country 1,City 5,Very Bad,Performance1,High,Performance2,20%,Performance3,Category 4,Birth,Country 3,Living,City 2,Rating,Bad,High,25%,Category 4,Country 1,City 1,Good,Performance1,High,Performance2,20%,Performance3,Category 3,Birth,Country 2,Living,City 3,Rating,Bad,High,10%,Category 1,Country 4,City 4,Very Bad,Performance1,Low,Performance2,30%,Performance3,Category 5,Birth,Country 3,Living,City 5,Rating,Very Bad,Low,20%,Category 4,Country 3,City 4,Very Good,Performance1,Low,Performance2,15%,Performance3,Category 6,Birth,Country 1,Living,City 1,Rating,Bad,Middle,15%,Category 2,Country 3,City 1,Very Bad
R_3G2qjNO9p5u4AUH,EN,Female,Group 4,1,2,1,1,2,2,Performance1,High,Performance2,30%,Performance3,Category 4,Birth,Country 3,Living,City 4,Rating,Very Bad,Low,5%,Category 1,Country 2,City 1,Very Good,Performance1,Low,Performance2,20%,Performance3,Category 4,Birth,Country 2,Living,City 3,Rating,Very Good,Middle,10%,Category 2,Country 3,City 5,Very Bad,Performance1,High,Performance2,10%,Performance3,Category 5,Birth,Country 3,Living,City 5,Rating,Bad,Low,25%,Category 6,Country 1,City 1,Bad,Performance1,Middle,Performance2,30%,Performance3,Category 5,Birth,Country 3,Living,City 5,Rating,Very Good,Low,5%,Category 4,Country 3,City 4,Very Bad,Performance1,High,Performance2,25%,Performance3,Category 2,Birth,Country 3,Living,City 2,Rating,Bad,Middle,5%,Category 2,Country 1,City 5,Very Good,Performance1,Middle,Performance2,5%,Performance3,Category 5,Birth,Country 4,Living,City 3,Rating,Good,Middle,15%,Category 5,Country 3,City 3,Good
R_eXPeCCbVbhVQ7GF,EN,Male,Group 1,1,1,2,1,1,2,Performance1,Middle,Performance2,15%,Performance3,Category 6,Birth,Country 2,Living,City 2,Rating,Very Good,Low,25%,Category 5,Country 1,City 1,Very Bad,Performance1,Middle,Performance2,25%,Performance3,Category 5,Birth,Country 2,Living,City 3,Rating,Very Good,High,30%,Category 2,Country 1,City 5,Bad,Performance1,Low,Performance2,30%,Performance3,Category 1,Birth,Country 2,Living,City 3,Rating,Very Bad,Low,5%,Category 4,Country 2,City 3,Very Bad,Performance1,Low,Performance2,15%,Performance3,Category 1,Birth,Country 4,Living,City 4,Rating,Bad,Low,30%,Category 4,Country 4,City 2,Very Bad,Performance1,High,Performance2,5%,Performance3,Category 6,Birth,Country 3,Living,City 4,Rating,Bad,Low,30%,Category 3,Country 3,City 3,Bad,Performance1,Middle,Performance2,10%,Performance3,Category 4,Birth,Country 1,Living,City 5,Rating,Very Bad,Low,25%,Category 3,Country 4,City 5,Good
R_3QVKUcjX37BQRqR,EN,Male,Group 1,2,2,1,1,1,1,Performance1,Low,Performance2,15%,Performance3,Category 1,Birth,Country 4,Living,City 3,Rating,Good,Low,30%,Category 5,Country 1,City 3,Very Good,Performance1,Low,Performance2,10%,Performance3,Category 1,Birth,Country 4,Living,City 3,Rating,Very Bad,High,20%,Category 5,Country 3,City 1,Very Bad,Performance1,Low,Performance2,20%,Performance3,Category 4,Birth,Country 2,Living,City 1,Rating,Bad,Middle,10%,Category 2,Country 3,City 1,Good,Performance1,Middle,Performance2,25%,Performance3,Category 3,Birth,Country 2,Living,City 3,Rating,Very Good,Low,10%,Category 2,Country 2,City 4,Good,Performance1,High,Performance2,20%,Performance3,Category 5,Birth,Country 1,Living,City 3,Rating,Very Good,Low,25%,Category 3,Country 2,City 1,Good,Performance1,High,Performance2,30%,Performance3,Category 1,Birth,Country 2,Living,City 1,Rating,Very Good,High,5%,Category 1,Country 3,City 3,Very Good
R_1qfYGgeQCaNHasq,EN,Female,Group 5,2,2,2,2,1,1,Performance1,High,Performance2,30%,Performance3,Category 1,Birth,Country 3,Living,City 4,Rating,Very Bad,High,5%,Category 1,Country 2,City 3,Very Good,Performance1,Low,Performance2,25%,Performance3,Category 3,Birth,Country 4,Living,City 3,Rating,Bad,Middle,5%,Category 6,Country 1,City 3,Very Good,Performance1,Middle,Performance2,10%,Performance3,Category 3,Birth,Country 3,Living,City 5,Rating,Good,High,30%,Category 4,Country 1,City 1,Good,Performance1,Middle,Performance2,10%,Performance3,Category 6,Birth,Country 4,Living,City 1,Rating,Very Bad,High,15%,Category 4,Country 2,City 4,Very Bad,Performance1,Middle,Performance2,20%,Performance3,Category 2,Birth,Country 2,Living,City 2,Rating,Bad,Low,5%,Category 1,Country 1,City 3,Very Good,Performance1,Middle,Performance2,25%,Performance3,Category 6,Birth,Country 1,Living,City 3,Rating,Good,Low,15%,Category 6,Country 4,City 1,Good
R_2xRGfkwWX2zg8nE,EN,Female,Group 4,1,1,2,1,2,2,Performance1,High,Performance2,10%,Performance3,Category 5,Birth,Country 3,Living,City 2,Rating,Very Good,Low,20%,Category 6,Country 3,City 2,Very Good,Performance1,Low,Performance2,20%,Performance3,Category 2,Birth,Country 1,Living,City 2,Rating,Good,Low,10%,Category 4,Country 1,City 3,Very Bad,Performance1,Middle,Performance2,25%,Performance3,Category 6,Birth,Country 4,Living,City 2,Rating,Very Good,Middle,30%,Category 6,Country 4,City 3,Very Good,Performance1,Low,Performance2,5%,Performance3,Category 3,Birth,Country 1,Living,City 2,Rating,Very Good,High,20%,Category 1,Country 1,City 5,Bad,Performance1,Low,Performance2,5%,Performance3,Category 5,Birth,Country 4,Living,City 2,Rating,Bad,High,10%,Category 6,Country 1,City 3,Very Bad,Performance1,Middle,Performance2,25%,Performance3,Category 5,Birth,Country 1,Living,City 1,Rating,Bad,Middle,30%,Category 2,Country 3,City 5,Very Good
R_BJIsWchOkwWR4ad,EN,Male,Group 5,1,2,2,1,2,1,Performance1,High,Performance2,5%,Performance3,Category 6,Birth,Country 4,Living,City 2,Rating,Bad,Low,20%,Category 1,Country 4,City 1,Bad,Performance1,Low,Performance2,15%,Performance3,Category 3,Birth,Country 4,Living,City 3,Rating,Very Good,Low,20%,Category 3,Country 1,City 1,Very Good,Performance1,High,Performance2,30%,Performance3,Category 3,Birth,Country 2,Living,City 3,Rating,Very Bad,High,30%,Category 4,Country 1,City 3,Bad,Performance1,Low,Performance2,10%,Performance3,Category 6,Birth,Country 1,Living,City 4,Rating,Very Bad,High,30%,Category 3,Country 1,City 2,Very Bad,Performance1,Low,Performance2,25%,Performance3,Category 6,Birth,Country 4,Living,City 1,Rating,Bad,Middle,15%,Category 1,Country 3,City 4,Very Bad,Performance1,Middle,Performance2,5%,Performance3,Category 5,Birth,Country 3,Living,City 3,Rating,Very Good,Low,30%,Category 3,Country 3,City 2,Very Good
R_s7q5VYikjbzUNRn,EN,Female,Group 1,1,1,1,2,2,2,Performance1,Low,Performance2,20%,Performance3,Category 1,Birth,Country 3,Living,City 3,Rating,Very Bad,High,30%,Category 6,Country 3,City 2,Good,Performance1,Low,Performance2,30%,Performance3,Category 5,Birth,Country 2,Living,City 3,Rating,Very Good,Low,15%,Category 6,Country 4,City 2,Very Good,Performance1,Low,Performance2,20%,Performance3,Category 6,Birth,Country 4,Living,City 1,Rating,Very Bad,Middle,5%,Category 6,Country 3,City 1,Very Bad,Performance1,High,Performance2,5%,Performance3,Category 4,Birth,Country 3,Living,City 1,Rating,Very Bad,Middle,15%,Category 1,Country 1,City 2,Good,Performance1,Middle,Performance2,20%,Performance3,Category 1,Birth,Country 3,Living,City 3,Rating,Bad,High,5%,Category 2,Country 2,City 3,Very Good,Performance1,Middle,Performance2,15%,Performance3,Category 6,Birth,Country 2,Living,City 1,Rating,Bad,High,10%,Category 5,Country 1,City 1,Bad
R_zcg9Ql9DyDIaY01,EN,Male,Group 1,1,2,1,2,2,2,Performance1,High,Performance2,15%,Performance3,Category 2,Birth,Country 1,Living,City 1,Rating,Good,Low,20%,Category 2,Country 4,City 3,Bad,Performance1,Middle,Performance2,5%,Performance3,Category 5,Birth,Country 2,Living,City 5,Rating,Very Bad,High,20%,Category 4,Country 1,City 3,Good,Performance1,Middle,Performance2,5%,Performance3,Category 3,Birth,Country 2,Living,City 2,Rating,Good,Low,10%,Category 4,Country 4,City 2,Good,Performance1,Low,Performance2,20%,Performance3,Category 1,Birth,Country 3,Living,City 5,Rating,Very Good,High,30%,Category 1,Country 3,City 1,Very Bad,Performance1,High,Performance2,5%,Performance3,Category 4,Birth,Country 3,Living,City 4,Rating,Bad,Middle,10%,Category 6,Country 3,City 1,Very Good,Performance1,High,Performance2,5%,Performance3,Category 2,Birth,Country 4,Living,City 1,Rating,Good,High,30%,Category 5,Country 2,City 4,Very Good
R_2thxA3TPgOtYpGV,EN,Female,Group 4,1,2,1,2,2,2,Performance1,High,Performance2,30%,Performance3,Category 5,Birth,Country 1,Living,City 5,Rating,Good,High,25%,Category 1,Country 1,City 3,Bad,Performance1,High,Performance2,25%,Performance3,Category 2,Birth,Country 2,Living,City 1,Rating,Very Good,Middle,15%,Category 1,Country 4,City 3,Good,Performance1,High,Performance2,25%,Performance3,Category 6,Birth,Country 4,Living,City 1,Rating,Very Good,High,15%,Category 4,Country 2,City 5,Bad,Performance1,Low,Performance2,25%,Performance3,Category 1,Birth,Country 3,Living,City 1,Rating,Good,Middle,25%,Category 6,Country 3,City 3,Very Good,Performance1,Middle,Performance2,20%,Performance3,Category 2,Birth,Country 2,Living,City 4,Rating,Very Good,Low,5%,Category 3,Country 1,City 3,Good,Performance1,Middle,Performance2,15%,Performance3,Category 3,Birth,Country 4,Living,City 5,Rating,Very Bad,Middle,20%,Category 2,Country 3,City 4,Good
R_bd9Xwo1rhnmeUMN,EN,Male,Group 2,1,1,2,1,1,1,Performance1,Middle,Performance2,25%,Performance3,Category 6,Birth,Country 4,Living,City 2,Rating,Very Good,Low,30%,Category 3,Country 4,City 5,Very Good,Performance1,Low,Performance2,30%,Performance3,Category 3,Birth,Country 2,Living,City 3,Rating,Very Bad,Middle,20%,Category 1,Country 3,City 1,Very Good,Performance1,Middle,Performance2,20%,Performance3,Category 6,Birth,Country 2,Living,City 4,Rating,Very Good,Middle,5%,Category 1,Country 1,City 3,Very Good,Performance1,Middle,Performance2,15%,Performance3,Category 3,Birth,Country 3,Living,City 3,Rating,Good,Low,25%,Category 2,Country 3,City 1,Very Good,Performance1,High,Performance2,5%,Performance3,Category 5,Birth,Country 3,Living,City 4,Rating,Very Good,Middle,30%,Category 1,Country 2,City 4,Good,Performance1,Low,Performance2,5%,Performance3,Category 1,Birth,Country 1,Living,City 2,Rating,Good,Low,20%,Category 1,Country 2,City 4,Very Bad
R_2Y4VTcQ5DyfkbL3,EN,Female,Group 4,1,2,1,1,1,1,Performance1,Middle,Performance2,30%,Performance3,Category 6,Birth,Country 2,Living,City 1,Rating,Good,Middle,20%,Category 4,Country 1,City 2,Very Bad,Performance1,Middle,Performance2,5%,Performance3,Category 6,Birth,Country 4,Living,City 1,Rating,Very Bad,Middle,10%,Category 6,Country 1,City 3,Very Bad,Performance1,Middle,Performance2,25%,Performance3,Category 4,Birth,Country 2,Living,City 3,Rating,Good,Low,5%,Category 3,Country 1,City 3,Bad,Performance1,High,Performance2,30%,Performance3,Category 3,Birth,Country 2,Living,City 1,Rating,Bad,Low,10%,Category 5,Country 4,City 5,Bad,Performance1,High,Performance2,30%,Performance3,Category 5,Birth,Country 4,Living,City 3,Rating,Good,High,10%,Category 4,Country 1,City 3,Very Good,Performance1,Middle,Performance2,5%,Performance3,Category 6,Birth,Country 4,Living,City 3,Rating,Very Good,Low,30%,Category 3,Country 2,City 1,Good
R_3GkMhJxNSWxw2sU,EN,Male,Group 3,2,2,1,1,1,2,Performance1,Low,Performance2,20%,Performance3,Category 4,Birth,Country 2,Living,City 4,Rating,Very Bad,Low,25%,Category 1,Country 4,City 1,Very Good,Performance1,High,Performance2,20%,Performance3,Category 2,Birth,Country 4,Living,City 2,Rating,Bad,High,20%,Category 2,Country 1,City 5,Very Good,Performance1,Middle,Performance2,10%,Performance3,Category 1,Birth,Country 1,Living,City 5,Rating,Very Good,Low,20%,Category 1,Country 4,City 3,Very Bad,Performance1,Middle,Performance2,5%,Performance3,Category 2,Birth,Country 1,Living,City 2,Rating,Good,Low,20%,Category 2,Country 4,City 2,Very Bad,Performance1,Middle,Performance2,15%,Performance3,Category 5,Birth,Country 4,Living,City 5,Rating,Very Good,High,10%,Category 6,Country 4,City 3,Bad,Performance1,Middle,Performance2,5%,Performance3,Category 5,Birth,Country 4,Living,City 3,Rating,Bad,Middle,30%,Category 5,Country 3,City 3,Very Good
R_BqVxWbb2iE1JkJz,EN,Male,Group 1,1,2,2,2,2,2,Performance1,Middle,Performance2,20%,Performance3,Category 5,Birth,Country 1,Living,City 5,Rating,Very Good,Middle,30%,Category 1,Country 4,City 2,Very Good,Performance1,Low,Performance2,25%,Performance3,Category 6,Birth,Country 2,Living,City 3,Rating,Bad,Low,30%,Category 4,Country 2,City 5,Bad,Performance1,Low,Performance2,10%,Performance3,Category 1,Birth,Country 1,Living,City 2,Rating,Bad,Low,15%,Category 4,Country 4,City 5,Bad,Performance1,Low,Performance2,15%,Performance3,Category 2,Birth,Country 2,Living,City 3,Rating,Bad,Low,30%,Category 6,Country 4,City 4,Bad,Performance1,High,Performance2,30%,Performance3,Category 1,Birth,Country 4,Living,City 4,Rating,Very Bad,High,30%,Category 1,Country 1,City 3,Bad,Performance1,High,Performance2,15%,Performance3,Category 1,Birth,Country 1,Living,City 3,Rating,Very Good,High,30%,Category 1,Country 1,City 5,Very Good
R_6ljGQTTWp3e0rhT,EN,Male,Group 4,1,1,2,1,2,1,Performance1,High,Performance2,30%,Performance3,Category 1,Birth,Country 1,Living,City 5,Rating,Good,High,20%,Category 3,Country 3,City 1,Very Bad,Performance1,Low,Performance2,30%,Performance3,Category 4,Birth,Country 1,Living,City 5,Rating,Good,Low,5%,Category 5,Country 1,City 3,Very Good,Performance1,High,Performance2,5%,Performance3,Category 2,Birth,Country 2,Living,City 3,Rating,Very Good,High,25%,Category 4,Country 4,City 3,Good,Performance1,Low,Performance2,25%,Performance3,Category 1,Birth,Country 1,Living,City 2,Rating,Very Good,Middle,20%,Category 1,Country 3,City 4,Bad,Performance1,High,Performance2,10%,Performance3,Category 4,Birth,Country 2,Living,City 1,Rating,Good,Middle,25%,Category 3,Country 4,City 5,Very Bad,Performance1,Low,Performance2,15%,Performance3,Category 3,Birth,Country 4,Living,City 2,Rating,Good,Low,25%,Category 1,Country 2,City 4,Good
R_ylGw2ASCQer0PIt,EN,Male,Group 3,1,1,2,2,2,1,Performance1,High,Performance2,5%,Performance3,Category 6,Birth,Country 1,Living,City 5,Rating,Very Bad,Low,25%,Category 1,Country 4,City 2,Very Bad,Performance1,Middle,Performance2,30%,Performance3,Category 2,Birth,Country 3,Living,City 3,Rating,Good,High,10%,Category 3,Country 4,City 3,Good,Performance1,Middle,Performance2,10%,Performance3,Category 4,Birth,Country 2,Living,City 1,Rating,Very Good,High,10%,Category 6,Country 4,City 4,Good,Performance1,Middle,Performance2,5%,Performance3,Category 4,Birth,Country 3,Living,City 3,Rating,Very Good,High,30%,Category 2,Country 4,City 1,Very Bad,Performance1,Low,Performance2,25%,Performance3,Category 3,Birth,Country 1,Living,City 4,Rating,Very Good,Middle,10%,Category 2,Country 4,City 4,Bad,Performance1,High,Performance2,30%,Performance3,Category 6,Birth,Country 4,Living,City 2,Rating,Bad,Low,5%,Category 4,Country 2,City 5,Bad
R_b2wJhFaqgRcdo1H,EN,Female,Group 4,2,2,2,1,1,1,Performance1,High,Performance2,15%,Performance3,Category 6,Birth,Country 1,Living,City 2,Rating,Very Bad,High,30%,Category 2,Country 4,City 2,Very Bad,Performance1,Middle,Performance2,20%,Performance3,Category 4,Birth,Country 1,Living,City 3,Rating,Bad,Low,15%,Category 1,Country 4,City 2,Very Good,Performance1,High,Performance2,15%,Performance3,Category 4,Birth,Country 2,Living,City 5,Rating,Bad,Middle,30%,Category 6,Country 4,City 2,Good,Performance1,Middle,Performance2,25%,Performance3,Category 3,Birth,Country 4,Living,City 4,Rating,Bad,High,5%,Category 4,Country 2,City 5,Very Bad,Performance1,High,Performance2,5%,Performance3,Category 3,Birth,Country 2,Living,City 5,Rating,Good,High,5%,Category 3,Country 2,City 3,Very Bad,Performance1,High,Performance2,20%,Performance3,Category 5,Birth,Country 2,Living,City 4,Rating,Good,Low,20%,Category 1,Country 3,City 4,Good
R_3KPKfcmwxvEDmTL,EN,Male,Group 1,2,2,2,1,1,1,Performance1,Middle,Performance2,20%,Performance3,Category 5,Birth,Country 4,Living,City 4,Rating,Very Bad,Middle,30%,Category 6,Country 1,City 4,Very Good,Performance1,Low,Performance2,30%,Performance3,Category 5,Birth,Country 2,Living,City 2,Rating,Bad,High,5%,Category 4,Country 3,City 4,Very Bad,Performance1,Middle,Performance2,15%,Performance3,Category 4,Birth,Country 3,Living,City 2,Rating,Bad,High,25%,Category 5,Country 3,City 2,Very Bad,Performance1,Middle,Performance2,15%,Performance3,Category 3,Birth,Country 1,Living,City 2,Rating,Good,Low,15%,Category 4,Country 4,City 5,Good,Performance1,High,Performance2,10%,Performance3,Category 4,Birth,Country 4,Living,City 5,Rating,Good,Low,30%,Category 5,Country 4,City 2,Good,Performance1,Low,Performance2,30%,Performance3,Category 3,Birth,Country 3,Living,City 3,Rating,Good,High,15%,Category 2,Country 2,City 1,Good
R_1hXPIyxvouCPoTy,EN,Male,Group 2,2,1,1,1,2,2,Performance1,High,Performance2,10%,Performance3,Category 5,Birth,Country 2,Living,City 2,Rating,Very Good,High,25%,Category 6,Country 2,City 3,Good,Performance1,Low,Performance2,30%,Performance3,Category 2,Birth,Country 1,Living,City 1,Rating,Bad,High,10%,Category 1,Country 4,City 4,Very Bad,Performance1,High,Performance2,25%,Performance3,Category 1,Birth,Country 3,Living,City 3,Rating,Very Bad,Middle,20%,Category 3,Country 2,City 3,Very Good,Performance1,Low,Performance2,25%,Performance3,Category 4,Birth,Country 1,Living,City 2,Rating,Bad,Middle,10%,Category 4,Country 1,City 2,Very Good,Performance1,High,Performance2,5%,Performance3,Category 6,Birth,Country 4,Living,City 2,Rating,Bad,Low,25%,Category 2,Country 3,City 1,Very Good,Performance1,Low,Performance2,20%,Performance3,Category 4,Birth,Country 3,Living,City 1,Rating,Good,High,20%,Category 6,Country 1,City 4,Very Good
R_3jZMifYeC2HXufP,EN,Female,Group 4,1,2,1,1,2,2,Performance1,Middle,Performance2,20%,Performance3,Category 5,Birth,Country 1,Living,City 2,Rating,Very Good,Middle,5%,Category 4,Country 2,City 5,Very Bad,Performance1,Low,Performance2,20%,Performance3,Category 6,Birth,Country 1,Living,City 3,Rating,Bad,Low,30%,Category 2,Country 1,City 5,Good,Performance1,Middle,Performance2,30%,Performance3,Category 6,Birth,Country 1,Living,City 5,Rating,Good,Low,5%,Category 2,Country 2,City 5,Very Good,Performance1,High,Performance2,20%,Performance3,Category 3,Birth,Country 4,Living,City 5,Rating,Good,Low,20%,Category 4,Country 1,City 2,Bad,Performance1,Low,Performance2,20%,Performance3,Category 2,Birth,Country 4,Living,City 2,Rating,Very Bad,High,15%,Category 1,Country 3,City 5,Good,Performance1,High,Performance2,20%,Performance3,Category 6,Birth,Country 1,Living,City 3,Rating,Very Bad,Middle,20%,Category 1,Country 3,City 3,Good
R_2aQWWHDQjTVgotD,EN,Male,Group 5,1,1,2,2,1,2,Performance1,Middle,Performance2,30%,Performance3,Category 5,Birth,Country 4,Living,City 2,Rating,Good,Middle,20%,Category 3,Country 4,City 2,Good,Performance1,Low,Performance2,30%,Performance3,Category 6,Birth,Country 4,Living,City 3,Rating,Very Good,High,15%,Category 4,Country 3,City 2,Very Bad,Performance1,Middle,Performance2,15%,Performance3,Category 3,Birth,Country 1,Living,City 4,Rating,Bad,Low,30%,Category 2,Country 1,City 3,Good,Performance1,Low,Performance2,25%,Performance3,Category 4,Birth,Country 2,Living,City 2,Rating,Bad,High,10%,Category 5,Country 1,City 5,Very Good,Performance1,High,Performance2,10%,Performance3,Category 6,Birth,Country 2,Living,City 4,Rating,Good,Low,10%,Category 2,Country 4,City 2,Very Bad,Performance1,Middle,Performance2,5%,Performance3,Category 5,Birth,Country 3,Living,City 5,Rating,Very Good,High,25%,Category 2,Country 3,City 1,Bad
R_2dMHsE7kCQoCiaT,EN,Male,Group 3,2,1,1,1,1,2,Performance1,Low,Performance2,10%,Performance3,Category 5,Birth,Country 2,Living,City 2,Rating,Bad,Low,5%,Category 5,Country 4,City 4,Bad,Performance1,Low,Performance2,15%,Performance3,Category 1,Birth,Country 4,Living,City 1,Rating,Very Good,Low,25%,Category 1,Country 3,City 5,Bad,Performance1,Middle,Performance2,5%,Performance3,Category 1,Birth,Country 2,Living,City 2,Rating,Good,Low,5%,Category 2,Country 2,City 2,Very Good,Performance1,Middle,Performance2,30%,Performance3,Category 1,Birth,Country 1,Living,City 3,Rating,Very Good,Low,30%,Category 1,Country 3,City 4,Bad,Performance1,High,Performance2,20%,Performance3,Category 6,Birth,Country 4,Living,City 5,Rating,Good,High,15%,Category 1,Country 4,City 3,Bad,Performance1,Middle,Performance2,20%,Performance3,Category 3,Birth,Country 3,Living,City 1,Rating,Very Good,High,15%,Category 1,Country 4,City 1,Very Good
